img_id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
39925,Unisex,Accessories,Bags,Laptop Bag,Brown,Fall,2012.0,Casual,Tortoise Unisex Brown Laptop Bag
30742,Men,Apparel,Topwear,Nehru Jackets,Blue,Summer,2012.0,Ethnic,Fabindia Men Striped Blue Silk Sleeveless Jacket
38291,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Reid & Taylor Men Black Wallet
49889,Unisex,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Q&Q Kids Unisex Light Blue Dial Watch
55140,Women,Personal Care,Nails,Nail Polish,Red,Summer,2019.0,Casual,Lakme Truewear Color Crush 25 Nail Polish
11642,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Women Vintage Black Watch
59944,Men,Footwear,Shoes,Casual Shoes,Cream,Spring,2013.0,Casual,Vans Men Black & Cream Casual Shoes
27467,Women,Apparel,Innerwear,Briefs,Skin,Winter,2015.0,Casual,Jockey Women Skin Bikini Brief
29880,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,2016.0,Casual,Mayhem Men Aviator Sunglasses 1019-205
16534,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Tokyo Talkies Women Printed PinkTop
28302,Men,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,Fastrack Men Sunglasses
53766,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White and Navy Blue T-shirt
26918,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Jealous 21 Women Black Top
49762,Women,Apparel,Bottomwear,Leggings,Purple,Summer,2012.0,Casual,Vishudh Purple Leggings
49878,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Q&Q Women Pink Dial Watch S073-803Y
52814,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,JAG Men Black Leather Wallet
1977,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011.0,Casual,Tribord Mens Grey Cargo Shorts
9044,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2011.0,Formal,Buckaroo Men Arena Brown Formal Shoes
15552,Women,Accessories,Socks,Socks,White,Summer,2013.0,Sports,Fila Women Pack Of 3 White Socks
10816,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Wrangler Men Country Eagle Red Shirt
39856,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Printed Black T-Shirt
23552,Women,Personal Care,Fragrance,Perfume and Body Mist,Purple,Spring,2017.0,Casual,Police Wings Women Perfume
17792,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Reid & Taylor Men Solid Grey Socks
9632,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Stripes Shirt Black Shirts
54109,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,Rocia Women Beige Flats
7648,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Wrangler Men s Dark Grey Melange Ankle Length Socks
22154,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Lee Cooper Men Black Formal Shoes
56652,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,United Colors of Benetton Men Brown Shoes
55043,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017.0,,Lakme Absolute Matte Garnet Spray Lipstick 41
5894,Unisex,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,Puma Unisex Motion Black Handbag
42263,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans
38957,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Blue T-shirt
51142,Men,Accessories,Socks,Socks,White,Summer,2016.0,Casual,Parx Men White Socks
14892,Women,Accessories,Bags,Backpacks,Blue,Summer,2011.0,Casual,United Colors of Benetton Women Solid Blue Backpacks
27711,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Green Handbag
20344,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Puma Men Printed White Tshirt
26735,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Reebok Men Pack of 2 Pirates of the Caribbean Deos
27475,Women,Apparel,Innerwear,Bra,White,Winter,2015.0,Casual,Jockey Women White Essence Bra 2001
47582,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Ethnic,Portia Women Blue Flats
19771,Unisex,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,ADIDAS Unisex Bio Str Blue Casual Shoes
41605,Men,Apparel,Topwear,Shirts,Grey,Fall,2012.0,Casual,Basics Men Grey Shirt
30306,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Blue Bird Off White T-shirt
25685,Unisex,Footwear,Shoes,Casual Shoes,Red,Fall,2010.0,Casual,Converse Unisex Red Casual Shoes
22721,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Nike Men Brown Flyclave LTR Casual Shoe
23926,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Lotto Men Grey Chamonix Sports Shoes
12468,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Basics Men White T-shirt
32179,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Neptune Navy Blue Sports Shoes
19514,Men,Accessories,Wallets,Wallets,Black,Fall,2011.0,Casual,Wrangler Leather Men Black Wallets
55827,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Summer,2017.0,Casual,SDL by Sweet Dreams Women White Printed Nightdress
9874,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Spykar Men Rts Style Live Ride Navy Blue Sweaters
4937,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Gini and Jony Boy s Kaden Grey Blue Kidswear
21174,Women,Apparel,Topwear,Tops,Beige,Fall,2011.0,Casual,s.Oliver Women Stripes Beige Top
4559,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men s Dunk High White Blue Shoe
43483,Men,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Casual,French Connection Men Maroon Check Shirt
1881,Men,Apparel,Topwear,Tshirts,Grey,Winter,2010.0,Casual,FIFA Mens France 1938 Grey T-shirt
4424,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Wrangler Men s Thrill Washed Dark Grey T-shirt
53719,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Kiara Women Grey Handbag
9692,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Classic Polo Men Ikon Navy Blue Polo Tshirts
13419,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,United Colors of Benetton Men Solid Pink Polo T-shirts
59144,Women,Footwear,Shoes,Heels,Black,Fall,2012.0,Casual,Tiptopp Women Black Sandals
9200,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men SL Tech LO SF Black Casual Shoes
21944,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Murcia Red Handbag
39754,Boys,Apparel,Topwear,Jackets,Red,Summer,2012.0,Casual,Gini Jony Boys Printed Red Jacket
14868,Men,Accessories,Wallets,Wallets,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black Wallets
15464,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,Puma Men Frost HD Black Jackets
38135,Women,Accessories,Wallets,Wallets,Orange,Winter,2015.0,Casual,Wildcraft Women Orange Wallet
11811,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Vishudh Women Pigment Print Black Kurtas
20180,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Rodeo Blue Shirt
35876,Boys,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Marvel Boys Comics Orange T-shirt
25851,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Diva Women Printed Maroon Kurta
28450,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Casual,Urban Yoga Women Grey Track Pants
11694,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Lee Men Brown Check Shirt
14440,Women,Footwear,Shoes,Heels,White,Summer,2012.0,Casual,Enroute Women Casual White Flats
8077,Women,Footwear,Flip Flops,Flip Flops,Purple,Fall,2011.0,Casual,ADIDAS Women Sleekwana Uf+ Purple Flip Flops
49018,Women,Accessories,Jewellery,Ring,Silver,Fall,2012.0,Casual,Lucera Women Set of Two Silver Rings
54386,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Baggit Women Black & Grey Small Handbag
40020,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,ADIDAS Men Grey T-shirt
40269,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Scullers Men White T-shirt
38364,Men,Accessories,Wallets,Wallets,Coffee Brown,Summer,2012.0,Casual,Peter England Men Dark Brown Wallet
30626,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Kobe Old Master Black T-shirt
56045,Women,Personal Care,Lips,Lipstick,Maroon,Spring,2017.0,Casual,Colorbar Plum Show Lipstick 06
10482,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Ydc Blue Shirts
2232,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,ADIDAS Men Stripe Red White Polo T-shirt
27742,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Sling bag
39287,Men,Footwear,Sandal,Sandals,Black,Summer,2018.0,Casual,Red Chief Men Black Sandals
35448,Girls,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Doodle Girls Printed Red Top
13073,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Numero Uno Men White Shoes
48701,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings
7303,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,UCB Women Short Sleeve Black Top
44096,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017.0,Casual,BOSS Men Grey Deo
9203,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men Axis XT Black Shoes
5107,Women,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,Wrangler Women Holly Checks Shirt
34249,Men,Apparel,Bottomwear,Shorts,Black,Winter,2013.0,Casual,Proline Black Lounge Shorts S11-BK/SGML
13240,Men,Apparel,Topwear,Jackets,White,Fall,2011.0,Casual,Palm Tree Kids Boys Solid White Jackets
15057,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Franco Leone Men Black Formal Shoe
6971,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,s.Oliver Men s Rebelution Dark Grey T-shirt
8243,Women,Accessories,Bags,Handbags,Yellow,Winter,2016.0,Casual,Fastrack Women Yellow Sling Bag
34284,Women,Apparel,Topwear,Dupatta,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Dupatta
59989,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Party,Avirate Women Black Dress
46413,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,ADIDAS Men Graphic Purple T-shirt
28279,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Fastrack Women Brown Sunglasses
34782,Women,Accessories,Bags,Handbags,White,Summer,2015.0,Casual,Be For Bag Women Pack of 3 Bags
5525,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2011.0,Sports,Reebok Men s Soqua Red Shoe
56532,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017.0,Casual,Streetwear Satin Smooth Go Grape Lipcolor 03
51488,Men,Apparel,Topwear,Shirts,Rust,Summer,2012.0,Casual,Denizen Men Rust & Black Check Shirt
7578,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,Nike Men s Air Max 90 Dark Blue Shoe
25068,Men,Accessories,Accessories,Accessory Gift Set,Maroon,Winter,2015.0,Formal,Lino Perros Men Formal Maroon Accessory Gift Set
13619,Women,Apparel,Innerwear,Innerwear Vests,White,Winter,2015.0,Casual,Hanes Women Short Sleeve White Innerwear T-shirt
44728,Women,Footwear,Flip Flops,Flip Flops,Purple,Summer,2012.0,Casual,Globalite Women Purple Flip Flops
32851,Women,Footwear,Shoes,Heels,Purple,Winter,2012.0,Casual,Grendha Women Claudia Purple Flats
40597,Women,Apparel,Topwear,Kurtis,Green,Summer,2012.0,Ethnic,Aurelia Women Green Kurti
18887,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Arrow Woman Simona Navy Blue Shirt
12854,Men,Footwear,Shoes,Formal Shoes,Black,Spring,2012.0,Formal,Lee Cooper Men Formal Black Shoes
51540,Women,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Fastrack Women Brown Watch
31788,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Lee Women Beyoce Blue T-shirt
6489,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,ADIDAS Men s 365 Polo Yellow T-shirt
59418,Women,Apparel,Topwear,Tshirts,Orange,Summer,2010.0,Casual,Tokyo Talkies Women Orange T-shirt
5027,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,ADIDAS Men s Long Black Capris
27522,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Hees
16119,Men,Footwear,Sandal,Sandals,Purple,Fall,2011.0,Casual,Numero Uno Men Casual Purple Slipper
17476,Women,Apparel,Innerwear,Bra,Purple,Summer,2017.0,Casual,Beyouty Women Lisa BR 10 Purple Bra
38032,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Women Black Watch
9612,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Indigo Nation Men Stripes Yellow Shirt
31916,Women,Accessories,Bags,Clutches,Purple,Summer,2012.0,Casual,Fabindia Women Purple Silk Clutch
1798,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,Domyos Men Slt Compression T-shirt
26942,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Jealous 21 Women Green Printed T-shirt
15604,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Bsktbll Black T-Shirts
47456,Women,Footwear,Flip Flops,Flip Flops,Black,Fall,2012.0,Casual,Tiptopp Women Orange Flip Flops
18534,Girls,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Chhota Bheem Chutki Kids-Girls Pink Watch
42003,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Gini and Jony Girls Elasticated Black Capris
1944,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Puma Mens Reggae All Night Blues T-shirt
53530,Women,Apparel,Innerwear,Briefs,Black,Winter,2015.0,Casual,Amante Women Black Bikini Briefs PCLR02
52143,Women,Apparel,Topwear,Tshirts,Mustard,Summer,2012.0,Casual,Femella Women Mustard Polo T-Shirt
20130,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Women Double Blue Shirt
7385,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Black Formal Shoes
52318,Women,Accessories,Jewellery,Bangle,Black,Winter,2016.0,Casual,ToniQ Women Black Wooden Bangle
54661,Women,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,Fastrack Women White Dial Watch
10770,Girls,Footwear,Shoes,Casual Shoes,Red,Winter,2012.0,Casual,Disney Kids Red Casual Shoes
50957,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Jeans
40420,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women White Women Top
59252,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Titan Men White Dial Automatic Watch NB9365SL01
47343,Women,Accessories,Bags,Handbags,Tan,Summer,2012.0,Casual,Baggit Women Brown Handbag
21909,Women,Apparel,Apparel Set,Kurta Sets,Blue,Fall,2011.0,Ethnic,Biba Women Blue Printed Churidar Kurta with Dupatta
35827,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Fila Men Cavier White Sports Shoes
51352,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans
45835,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Vishudh Women Blue Kurta
26862,Women,Apparel,Topwear,Waistcoat,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Waistcoat
25370,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016.0,Casual,Levis Men Black Innerwear Vest
6208,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Lee Men s Hand Green T-shirt
13489,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,FIFA Men Printed Navy Blue T-shirts
17387,Men,Accessories,Mufflers,Mufflers,Blue,Fall,2011.0,Casual,Reid & Taylor Men Solid Blue Muffler
19293,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Guess Women Rosette White Watch
32287,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Dial Watch
46443,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Timex Men Blue Dial Watch
6746,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men s OverPlay VI Black Shoe
14462,Women,Footwear,Shoes,Heels,Gold,Summer,2012.0,Casual,Enroute Women Casual Gold Peep Toes
48421,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,French Connection Men Grey Printed T-shirt
46939,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,York Women Euforia Perfume
59930,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Diva Women Multi Coloured Kurta
13308,Girls,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Gini and Jony Kids Girls Printed White Tops
18762,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Arrow Woman Aiyanna Black Shirt
9601,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Blue White Shirts
23869,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,ADIDAS Men Navy Blue T-shirt
39153,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Aneri Women Brown Printed Kurta
10639,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Nike Men Nike Capri II Black Casual Shoes
14794,Women,Accessories,Bags,Handbags,Maroon,Summer,2011.0,Casual,United Colors of Benetton Women Solid Maroon Handbags
14864,Women,Accessories,Jewellery,Bracelet,Red,Summer,2011.0,Casual,United Colors of Benetton Women Funky Red Bracelet
55334,Women,Personal Care,Hair,Hair Colour,Brown,Spring,2017.0,Casual,Revlon Colorsilk 3N Dark Brown Hair Colour
49308,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Arrow Men Pack Of 5 Basic Plating Socks
56412,Men,Footwear,Sandal,Sandals,Charcoal,Spring,2013.0,Casual,GAS Men Charcoal Sandals
46982,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Bulchee Women Black Handbag
13858,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Check Blue Shirts
11563,Women,Apparel,Topwear,Kurtas,Cream,Summer,2011.0,Ethnic,W Women Printed Cream Kurtas
5967,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Green Black Checked Shirt
36723,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Striped Yellow T-Shirt
19642,Men,Apparel,Topwear,Tshirts,Cream,Fall,2011.0,Casual,United Colors of Benetton Men Stripes Cream Polo Tshirt
58571,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Puma Men Black Shorts
34765,Women,Accessories,Bags,Handbags,Beige,Summer,2015.0,Casual,Be For Bag Women Zoli Beige Tote Bag
7105,Unisex,Accessories,Bags,Backpacks,Green,Winter,2015.0,Casual,Wildcraft Unisex Green Backpack
21165,Women,Apparel,Topwear,Tops,Navy Blue,Fall,2011.0,Casual,s.Oliver Women Layered Navy Blue Top
59705,Women,Apparel,Innerwear,Bra,Black,Summer,2014.0,Casual,Avirate Black & White Bra
28053,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Jockey ELANCE Men Navy Blue Pack of 2 Briefs 1009
19316,Unisex,Accessories,Bags,Backpacks,Grey,Fall,2011.0,Casual,Nike Unisex Hayward 25M Grey Backpack
45440,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Fila Men Blue T-shirt
13137,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2012.0,Casual,iD Men Green Casual Shoes
44953,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Kama Sutra Men Spark Deo
11358,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Purple Tops
15168,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Arrow Sport Men Solid Green Polo Tshirts
30587,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Sports,Nike Men Club Pique Polo Green T-shirt
2699,Girls,Apparel,Dress,Dresses,Pink,Summer,2011.0,Casual,Disney Kids Girls Disney girl pink pooh top Kidswear
9586,Unisex,Accessories,Bags,Handbags,Pink,Fall,2011.0,Casual,Puma Unisex Dazzle Shopper Pink Bags
5258,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011.0,Casual,Quechua Unisex Arpenaz Black Backpack
56895,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,HM Women Blue Heels
53884,Women,Accessories,Bags,Handbags,White,Summer,2012.0,Casual,Kiara Women White Handbag
31189,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Cabarelli Men Brown Wallet
42730,Women,Footwear,Shoes,Flats,Gold,Winter,2012.0,Casual,Rocia Women Golden Sandals
8758,Women,Apparel,Bottomwear,Capris,Black,Fall,2011.0,Sports,Puma Women Move Dance Black Capri
25037,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011.0,Casual,Nike Women Long Purple Leggings
29112,Women,Accessories,Socks,Socks,White,Winter,2015.0,Casual,Puma Women Pack of 3 Socks
54104,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Rocia Women Brown Flats
10023,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Nike Women Regular Grey Track Pants
59601,Women,Apparel,Saree,Sarees,Brown,Summer,2012.0,Ethnic,FNF Brown Wedding Collection Sari
57030,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Forever New Women Pink Top
28693,Women,Apparel,Topwear,Kurtas,Rust,Summer,2012.0,Ethnic,W Women Striped Rust Kurta
18454,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Guess Natural Women Perfumes
16760,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Spice Art Women Leatherette  Black Handbags
58795,Men,Apparel,Topwear,Shirts,Red,Fall,2012.0,Smart Casual,Highlander Men Red Striped Shirt
9832,Women,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Little Miss Women Printed Rust T-shirt
46176,Women,Accessories,Jewellery,Necklace and Chains,Purple,Winter,2015.0,Casual,Adrika Women Purple Necklace
43193,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Men White Dial Watch
28648,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Sports,Nike Women Slim Crew Purple T-shirt
7874,Men,Footwear,Shoes,Formal Shoes,Tan,Summer,2010.0,Formal,Provogue Men s Formal Tan Shoe
40540,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Titan Women White Dial Watch
28729,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,W Women Printed Cream Kurta
47105,Boys,Footwear,Flip Flops,Flip Flops,Green,Fall,2012.0,Casual,Marvel Boys Green Flip Flops
